Metric,Metric Id,Item,Item Id,Region,Region Id,Partner Region,Partner Region Id,Unit,Unit Id,Frequency,Frequency Id,Start Date,End Date,Value,Source
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2003,9/30/2003,102.1504303,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2003,10/31/2003,97.17210286,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2003,11/30/2003,114.8849486,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2003,12/31/2003,100.7787571,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2004,1/31/2004,101.6911085,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2004,2/29/2004,103.9900843,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2004,3/31/2004,102.3385131,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2004,4/30/2004,91.60689869,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2004,5/31/2004,96.5683089,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2004,6/30/2004,91.39291246,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,7/1/2004,7/31/2004,97.7411774,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,8/1/2004,8/31/2004,101.1226748,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2004,9/30/2004,123.7388099,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2004,10/31/2004,111.6726164,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2004,11/30/2004,107.0374721,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2004,12/31/2004,100.273336,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2005,1/31/2005,103.8453595,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2005,2/28/2005,102.4297443,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2005,3/31/2005,100.3652549,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2005,4/30/2005,94.72166764,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2005,5/31/2005,92.7177165,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2005,6/30/2005,97.07562527,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,7/1/2005,7/31/2005,104.3730814,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,8/1/2005,8/31/2005,99.36918792,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2005,9/30/2005,122.8707846,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2005,10/31/2005,135.9274817,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2005,11/30/2005,104.1268479,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2005,12/31/2005,99.6843267,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2006,1/31/2006,101.9282152,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2006,2/28/2006,109.6715167,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2006,3/31/2006,111.6269404,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2006,4/30/2006,103.230476,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2006,5/31/2006,97.99155255,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2006,6/30/2006,95.37654361,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,7/1/2006,7/31/2006,95.1084185,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,8/1/2006,8/31/2006,105.5209226,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2006,9/30/2006,100.4315317,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2006,10/31/2006,111.6414193,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2006,11/30/2006,106.1069667,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2006,12/31/2006,100.7612235,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2007,1/31/2007,101.5074365,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2007,2/28/2007,107.6741975,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2007,3/31/2007,111.8346371,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2007,4/30/2007,112.5190748,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2007,5/31/2007,107.6889822,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2007,6/30/2007,100.6497042,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,7/1/2007,7/31/2007,98.61543184,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,8/1/2007,8/31/2007,108.8853369,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2007,9/30/2007,100.4109459,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2007,10/31/2007,135.9920441,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2007,11/30/2007,108.7660781,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2007,12/31/2007,101.1764844,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2008,1/31/2008,104.1359316,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2008,2/29/2008,104.7278023,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2008,3/31/2008,112.8408279,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2008,4/30/2008,111.1246998,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2008,5/31/2008,100.4927123,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2008,6/30/2008,98.92717712,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,7/1/2008,7/31/2008,100.1795006,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,8/1/2008,8/31/2008,101.8240251,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2008,9/30/2008,108.2661358,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2008,10/31/2008,106.3087443,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2008,11/30/2008,103.1020615,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2008,12/31/2008,100.513421,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2009,1/31/2009,100.6226119,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2009,2/28/2009,108.0495048,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2009,3/31/2009,118.3674896,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2009,4/30/2009,111.2523409,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2009,5/31/2009,111.4702533,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2009,6/30/2009,101.3311176,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,7/1/2009,7/31/2009,101.4451429,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,8/1/2009,8/31/2009,98.47638225,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2009,9/30/2009,96.32633556,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2009,10/31/2009,140.500678,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2009,11/30/2009,108.7335121,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2009,12/31/2009,100.9398841,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2010,1/31/2010,101.4506197,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2010,2/28/2010,101.8975189,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2010,3/31/2010,103.3164071,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2010,4/30/2010,99.78517795,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2010,5/31/2010,102.4785492,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2010,6/30/2010,102.3130013,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,7/1/2010,7/31/2010,95.43288082,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,8/1/2010,8/31/2010,96.89953943,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2010,9/30/2010,110.0359086,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2010,10/31/2010,99.17069646,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2010,11/30/2010,102.8792254,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2010,12/31/2010,101.2012406,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2011,1/31/2011,103.2726626,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2011,2/28/2011,110.2404894,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2011,3/31/2011,115.4502068,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2011,4/30/2011,113.5521165,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2011,5/31/2011,104.8805666,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2011,6/30/2011,104.1313318,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,7/1/2011,7/31/2011,107.5191413,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,8/1/2011,8/31/2011,109.0304828,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2011,9/30/2011,106.1485707,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2011,10/31/2011,131.2385416,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2011,11/30/2011,112.6349937,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2011,12/31/2011,100.4685723,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2012,1/31/2012,102.6280373,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2012,2/29/2012,107.8843077,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2012,3/31/2012,112.7490002,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2012,4/30/2012,106.2907388,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2012,5/31/2012,105.6768867,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2012,6/30/2012,101.7820605,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,7/1/2012,7/31/2012,99.74466361,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,8/1/2012,8/31/2012,100.2126741,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2012,9/30/2012,97.04177196,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2012,10/31/2012,108.0959835,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2012,11/30/2012,108.974992,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2012,12/31/2012,100.7587497,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2013,1/31/2013,102.3896922,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2013,2/28/2013,107.6340581,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2013,3/31/2013,109.6345188,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2013,4/30/2013,106.1319091,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2013,5/31/2013,98.01574984,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2013,6/30/2013,97.96892422,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,7/1/2013,7/31/2013,98.77937527,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,8/1/2013,8/31/2013,96.90865628,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,9/1/2013,9/30/2013,99.00261338,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,10/1/2013,10/31/2013,127.5980028,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,11/1/2013,11/30/2013,105.7710377,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,12/1/2013,12/31/2013,101.4479904,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,1/1/2014,1/31/2014,100.1601002,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,2/1/2014,2/28/2014,108.5403738,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,3/1/2014,3/31/2014,114.8057723,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,4/1/2014,4/30/2014,109.9651292,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,5/1/2014,5/31/2014,102.6960513,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,British Columbia,10557,,,percent,103,monthly,6,6/1/2014,6/30/2014,104.4390438,"FEWS NET ET Anomaly, Gro Intelligence"
